Prestazione,Atleta,Cat.,Anno,Società,Disciplina,Gara
7.39,FIORAMONTI Andrea,SM,2001,RS013 ATL. COLLEFERRO SEGNI,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.44,TURCHI Luigi,AM,2007,RM365 CSAIN VELOCEMENTE ACADEMY,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.48,TICCONI Lorenzo,JM,2006,VT501 ALTO LAZIO A.S.D.,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.30,CARELLA Riccardo,PM,2003,RI223 ATL.STUD. RIETI ANDREA MILARDI,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.38,BERNARD Matteo,SM,1993,RM113 ASD NISSOLINO ATL. AREA ROMA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.38,CASTIELLO Mattia,AM,2008,LT260 ASD NISSOLINO INTESATLETICA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.45,BARBARO Luca,SM,1996,RM105 ATL. COLOSSEO 2000,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.49,CORSI Lorenzo,AM,2008,TR052 ASD ATHLETIC AMELIA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.47,BRUNO Roberto,SM,1997,SR128 A.S. DIL. MILONE,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.48,DI CESARE Domenico,JM,2006,RM218 ESERCITO SPORT & GIOVANI,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.56,TICCONI Riccardo,JM,2006,VT501 ALTO LAZIO A.S.D.,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.56,RUSCETTI Santiago,AM,2008,RM365 CSAIN VELOCEMENTE ACADEMY,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.61,PAGNOTTELLA Cristian,AM,2007,VT501 ALTO LAZIO A.S.D.,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.33,AGNITELLI Francesco,SM,1999,RM404 A.O.C. TEAM - ASD,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.38,CAPONE Alessandro,JM,2006,RM046 ASD ACSI ATLETICA CAMPIDOGLIO,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.49,VALERI Alessandro,JM,2006,RM555 A.S.D. ATLETICA FUTURA ROMA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.50,SPITI Andrea,AM,2007,VT501 ALTO LAZIO A.S.D.,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.30,FRATICELLI Francesco,JM,2006,RM046 ASD ACSI ATLETICA CAMPIDOGLIO,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.46,MANCA Bethuel,AM,2007,RM365 CSAIN VELOCEMENTE ACADEMY,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.53,MARCOTRIGIANO Giuseppe,AM,2008,LT260 ASD NISSOLINO INTESATLETICA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.68,STROE Daniel marian,JM,2005,RM186 ATLETICA FIANO ROMANO,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.73,TUSA Paolo,SM40,1981,RM404 A.O.C. TEAM - ASD,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.53,FELICIANI Giacomo,AM,2008,RI223 ATL.STUD. RIETI ANDREA MILARDI,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.54,GABRIELLI Lorenzo,AM,2007,RS009 POLISPORTIVA ROCCA PRIORA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.58,DE PINTO Vincenzo,SM35,1989,RM046 ASD ACSI ATLETICA CAMPIDOGLIO,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.61,FASSINA Fabio,JM,2006,RS050 A.S.D. OLIMPIA ATLETICA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.68,MANGANO Alessio,SM,1994,RM068 TIRRENO ATLETICA CIVITAVECCHIA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.65,CAPONERA Lorenzo,AM,2007,RM342 ATLETICA TIVOLI,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.70,STANCANELLI Massimilian,JM,2006,RM046 ASD ACSI ATLETICA CAMPIDOGLIO,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.86,LA SALA Matteo,AM,2008,RM218 ESERCITO SPORT & GIOVANI,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.87,DI BATTISTA Mirko,AM,2007,RI223 ATL.STUD. RIETI ANDREA MILARDI,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
8.06,UBALDI Federico,SM,1992,RM068 TIRRENO ATLETICA CIVITAVECCHIA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.52,FILONI Samuele,AM,2007,RM005 ATL. SABATINA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.78,DE MICHELE Matteo,AM,2008,RI223 ATL.STUD. RIETI ANDREA MILARDI,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
8.03,MORGANTI Francesco,AM,2008,RM046 ASD ACSI ATLETICA CAMPIDOGLIO,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
8.03,SBARZELLA Daniele,SM40,1984,TR052 ASD ATHLETIC AMELIA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
8.04,MEDICI Nicolo',AM,2007,PG003 A.S.ATHLON BASTIA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.62,MARZOCCHI Luca,PM,2003,LT260 ASD NISSOLINO INTESATLETICA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.97,LATTAVO Gabriele,AM,2007,FR294 A.S.D. ATLETICA SORA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
8.07,NICOLARDI Simone,AM,2008,VT501 ALTO LAZIO A.S.D.,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
8.11,LORENZINI Matteo,JM,2006,RS009 POLISPORTIVA ROCCA PRIORA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
8.39,CAPALDI Francesco,AM,2008,RI223 ATL.STUD. RIETI ANDREA MILARDI,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.74,CEROCCHI Matteo,AM,2008,VT501 ALTO LAZIO A.S.D.,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
8.01,GULINO Marco,AM,2008,RM161 ATL. ROMA ACQUACETOSA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
8.32,REALE Andrea,JM,2005,FR294 A.S.D. ATLETICA SORA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
8.40,FRASINA Petrica marian,AM,2008,RM046 ASD ACSI ATLETICA CAMPIDOGLIO,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
9.75,SPINELLI Sergio,SM65,1959,RM069 PODISTICA SOLIDARIETA',60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.65,MATTEUCCI Daniele,AM,2007,RS036 ASD RUNNERS TEAM COLLEFERRO,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.68,CORBO Matteo,JM,2006,FR256 CUS CASSINO,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.70,DE SANTIS Gioele,JM,2006,RM555 A.S.D. ATLETICA FUTURA ROMA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.72,GENNARI Mattia,AM,2007,LT260 ASD NISSOLINO INTESATLETICA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.92,SANTONI Giovanni paolo,AM,2007,PG003 A.S.ATHLON BASTIA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.61,DI CIAULA Emanuele,SM,2001,RM073 POL. UNIVERSITA' FORO ITALICO,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.75,TIBERI Federico,JM,2006,RM161 ATL. ROMA ACQUACETOSA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.85,GALEOTA Mattia,JM,2005,RI223 ATL.STUD. RIETI ANDREA MILARDI,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.91,CONETTA Matteo,AM,2007,RM555 A.S.D. ATLETICA FUTURA ROMA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
8.03,MAGRO Alessandro,AM,2007,PG003 A.S.ATHLON BASTIA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.43,D'URSO Francesco,PM,2004,LT260 ASD NISSOLINO INTESATLETICA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.70,RINALDI Fabrizio,JM,2006,RI223 ATL.STUD. RIETI ANDREA MILARDI,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.79,GATTA Pietro,AM,2007,RM046 ASD ACSI ATLETICA CAMPIDOGLIO,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.84,FORTE Marco,SM45,1977,RM071 A.S.D. KRONOS ROMA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
8.34,TOGNETTI Lorenzo,AM,2008,RI223 ATL.STUD. RIETI ANDREA MILARDI,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.48,ZOCCOLI Giovanni,JM,2006,RM555 A.S.D. ATLETICA FUTURA ROMA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.62,CALABRO Edoardo,PM,2003,RM367 A.S.D. P. ASTRA ATLETICA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.66,LENTI Francesco,JM,2006,RM161 ATL. ROMA ACQUACETOSA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
8.04,MORETTI Matteo,SM,1996,RM367 A.S.D. P. ASTRA ATLETICA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
8.99,PIGLIACELLI Gabriele,AM,2007,FR294 A.S.D. ATLETICA SORA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.35,POMELLA Antonio andrea,AM,2007,FR256 CUS CASSINO,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.57,RAMAZZOTTI Massimo,SM,1999,RI223 ATL.STUD. RIETI ANDREA MILARDI,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.60,TORRETTA Alessio,PM,2002,RM367 A.S.D. P. ASTRA ATLETICA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
8.17,D'AVINO Davide,JM,2005,RS036 ASD RUNNERS TEAM COLLEFERRO,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.49,CODDETTA Luca,SM,2001,RM367 A.S.D. P. ASTRA ATLETICA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.61,DE ROSSI Federico,SM,1999,RM232 ASD ROMATLETICA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.71,CAPUTO Donato,JM,2005,CE033 ASD ARCA ATL.AVERSA A.AVERSANO,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.81,PIROSU Niccolo',SM,2000,FIS00 FISPESS,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.49,LEFANO Mario,JM,2005,LT260 ASD NISSOLINO INTESATLETICA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.60,MATTEUCCI Lorenzo,AM,2007,RS036 ASD RUNNERS TEAM COLLEFERRO,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.84,DE SANTIS CAPITANIO Cri,PM,2004,FR256 CUS CASSINO,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
8.13,FANTILLI Tommaso,AM,2008,RI223 ATL.STUD. RIETI ANDREA MILARDI,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
8.70,TURRIZIANI Andrea,AM,2007,LT260 ASD NISSOLINO INTESATLETICA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.08,ROMANO Emanuele,AM,2007,RM367 A.S.D. P. ASTRA ATLETICA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.44,POMELLA Antonio andrea,AM,2007,FR256 CUS CASSINO,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.42,PANNUTI Lorenzo,AM,2007,RM046 ASD ACSI ATLETICA CAMPIDOGLIO,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.57,CASTIELLO Mattia,AM,2008,LT260 ASD NISSOLINO INTESATLETICA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.3,TURCHI Luigi,AM,2007,RM365 CSAIN VELOCEMENTE ACADEMY,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.43,CORSI Lorenzo,AM,2008,TR052 ASD ATHLETIC AMELIA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.54,MANCA Bethuel,AM,2007,RM365 CSAIN VELOCEMENTE ACADEMY,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.52,MARCOTRIGIANO Giuseppe,AM,2008,LT260 ASD NISSOLINO INTESATLETICA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.54,SPITI Andrea,AM,2007,VT501 ALTO LAZIO A.S.D.,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.26,FRATICELLI Francesco,JM,2006,RM046 ASD ACSI ATLETICA CAMPIDOGLIO,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.36,CAPONE Alessandro,JM,2006,RM046 ASD ACSI ATLETICA CAMPIDOGLIO,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.03,RICCIARDI Tommaso,PM,2003,RM046 ASD ACSI ATLETICA CAMPIDOGLIO,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.07,MORSELETTO Federico,PM,2003,RI223 ATL.STUD. RIETI ANDREA MILARDI,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.11,SMANIO Alessandro,SM,1991,RS195 RCF ROMA SUD,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.53,MAGURANO Andrea,PM,2004,RM071 A.S.D. KRONOS ROMA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.2,CAMPONESCHI Marco,SM,2001,RM105 ATL. COLOSSEO 2000,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.21,MICUCCI Matteo,SM,1997,RM105 ATL. COLOSSEO 2000,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.22,DIAZ Aramis,SM50,1974,VE471 ASD ATLETICA BIOTEKNA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.29,FRATELLO Francesco,PM,2002,RI223 ATL.STUD. RIETI ANDREA MILARDI,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.43,CARELLA Riccardo,PM,2003,RI223 ATL.STUD. RIETI ANDREA MILARDI,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.30,TURCHI Luigi,AM,2007,RM365 CSAIN VELOCEMENTE ACADEMY,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.20,CAMPONESCHI Marco,SM,2001,RM105 ATL. COLOSSEO 2000,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.72,LATINI Aurora,JF,2005,RM131 A.S.D. ACSI ITALIA ATLETICA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
7.77,CAPASSO Lavinia,JF,2006,RI223 ATL.STUD. RIETI ANDREA MILARDI,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
7.83,MORGANTI Elisa,SF,2001,RM232 ASD ROMATLETICA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
7.92,PARIS Elena sofia,AF,2008,RI223 ATL.STUD. RIETI ANDREA MILARDI,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
8.04,VERGARO Elena,PF,2004,RI223 ATL.STUD. RIETI ANDREA MILARDI,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
7.99,BRACIOLA Ambra,JF,2006,RM131 A.S.D. ACSI ITALIA ATLETICA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
8.03,CECCONI COBIAN Teresa,AF,2007,RI223 ATL.STUD. RIETI ANDREA MILARDI,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
8.07,ROSSI Giulia,JF,2005,RM046 ASD ACSI ATLETICA CAMPIDOGLIO,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
8.18,CONVERSA Suani,PF,2004,RM367 A.S.D. P. ASTRA ATLETICA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
8.22,DOVARCH Giulia,PF,2003,RM363 SSD NISSOLINO SPORT SRL ASU,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
8.02,ORDINE Irene,AF,2008,RM243 SPORT RACE S.S.D. A R.L.,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
8.23,ANSELMO Elisa,AF,2007,RI223 ATL.STUD. RIETI ANDREA MILARDI,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
8.32,CALA Teuta,SF,2000,RI223 ATL.STUD. RIETI ANDREA MILARDI,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
8.45,NASTASI Maria laura,SF,1997,RM068 TIRRENO ATLETICA CIVITAVECCHIA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
8.47,CAPPA Martina,PF,2004,RM363 SSD NISSOLINO SPORT SRL ASU,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
8.26,D'ONORIO Aurora,AF,2008,RM068 TIRRENO ATLETICA CIVITAVECCHIA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
8.39,LUZZI Ilenia,JF,2005,RI223 ATL.STUD. RIETI ANDREA MILARDI,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
8.43,LOMBARDINI Maria vittor,JF,2006,RM046 ASD ACSI ATLETICA CAMPIDOGLIO,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
8.68,VALENTINI Giulia,JF,2006,RM243 SPORT RACE S.S.D. A R.L.,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
8.95,ARES Celeste,JF,2006,LT260 ASD NISSOLINO INTESATLETICA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
8.53,CONSUMATI Martina,JF,2005,RI223 ATL.STUD. RIETI ANDREA MILARDI,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
8.86,CARDUCCI Chiara,JF,2006,RI223 ATL.STUD. RIETI ANDREA MILARDI,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
8.91,MACALUSO Elisa,JF,2006,RM046 ASD ACSI ATLETICA CAMPIDOGLIO,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
9.00,D'ONORIO Greta,JF,2006,RM068 TIRRENO ATLETICA CIVITAVECCHIA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
9.04,GUASTAFERRO Sara,AF,2007,LT220 RUNFOREVER APRILIA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
9.29,SCALDARELLA Susanna,AF,2008,LT260 ASD NISSOLINO INTESATLETICA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
9.31,PROVA Giulia,AF,2008,LT260 ASD NISSOLINO INTESATLETICA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
9.50,RICCI Guendalina,AF,2008,LT260 ASD NISSOLINO INTESATLETICA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
9.51,TALLARINO Sofia,AF,2007,RI223 ATL.STUD. RIETI ANDREA MILARDI,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
9.52,MAGURANO Greta,JF,2006,RM071 A.S.D. KRONOS ROMA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
8.39,PERRETTA Ginevra allegr,JF,2005,RM161 ATL. ROMA ACQUACETOSA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
8.65,CAMETTI Elena,JF,2005,RM161 ATL. ROMA ACQUACETOSA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
8.69,SPIRITICCHIO Giorgia,JF,2006,RM161 ATL. ROMA ACQUACETOSA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
8.73,RUNCI Tanja,AF,2007,RI223 ATL.STUD. RIETI ANDREA MILARDI,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
8.77,AGOSTINI Giulia,JF,2006,LT260 ASD NISSOLINO INTESATLETICA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
8.29,BASILICO Maura,AF,2007,RM161 ATL. ROMA ACQUACETOSA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
8.68,FIORENZA Lucia,JF,2006,RM046 ASD ACSI ATLETICA CAMPIDOGLIO,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
8.77,D'ERCOLE Elettra,AF,2008,RM362 A.S.D. ATLETICA TOR TRE TESTE,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
8.78,TUNDO Sonia,AF,2007,VT501 ALTO LAZIO A.S.D.,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
8.98,LUCENTINI SENERIO Naiar,AF,2008,RM161 ATL. ROMA ACQUACETOSA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
9.38,BERTOCCINI Melita,AF,2007,VT501 ALTO LAZIO A.S.D.,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
9.43,ARMINI Emma,AF,2007,RI223 ATL.STUD. RIETI ANDREA MILARDI,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
9.75,CAPUANO Maria lidia,AF,2007,RM046 ASD ACSI ATLETICA CAMPIDOGLIO,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
7.88,PARIS Elena sofia,AF,2008,RI223 ATL.STUD. RIETI ANDREA MILARDI,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
7.99,ORDINE Irene,AF,2008,RM243 SPORT RACE S.S.D. A R.L.,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
8.0,CECCONI COBIAN Teresa,AF,2007,RI223 ATL.STUD. RIETI ANDREA MILARDI,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
8.22,ANSELMO Elisa,AF,2007,RI223 ATL.STUD. RIETI ANDREA MILARDI,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
8.29,D'ONORIO Aurora,AF,2008,RM068 TIRRENO ATLETICA CIVITAVECCHIA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
7.84,CAPASSO Lavinia,JF,2006,RI223 ATL.STUD. RIETI ANDREA MILARDI,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
8.13,ROSSI Giulia,JF,2005,RM046 ASD ACSI ATLETICA CAMPIDOGLIO,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
8.47,LUZZI Ilenia,JF,2005,RI223 ATL.STUD. RIETI ANDREA MILARDI,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
8.39,LOMBARDINI Maria vittor,JF,2006,RM046 ASD ACSI ATLETICA CAMPIDOGLIO,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
8.46,CAMETTI Elena,JF,2005,RM161 ATL. ROMA ACQUACETOSA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
8.58,PERRETTA Ginevra allegr,JF,2005,RM161 ATL. ROMA ACQUACETOSA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
8.61,VALENTINI Giulia,JF,2006,RM243 SPORT RACE S.S.D. A R.L.,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
7.96,MORGANTI Elisa,SF,2001,RM232 ASD ROMATLETICA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
8.15,CONVERSA Suani,PF,2004,RM367 A.S.D. P. ASTRA ATLETICA,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
8.23,DOVARCH Giulia,PF,2003,RM363 SSD NISSOLINO SPORT SRL ASU,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
8.00,CECCONI COBIAN Teresa,AF,2007,RI223 ATL.STUD. RIETI ANDREA MILARDI,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara801.html
7.69,BACELLE Arianna,PF,2004,PD140 ASSINDUSTRIA SPORT,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara101.html
7.69,NESSENZIA Elena,PF,2003,VE473 ATLETICA RIVIERA DEL BRENTA,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara101.html
7.69,SIGNORINI Giulia,AF,2007,VI626 ATL.VICENTINA,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara101.html
7.73,DE PIETRI Greta,PF,2002,RE128 ATL. REGGIO ASD,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara101.html
7.78,POLINARI Anna,SF,1999,BO011 C.S. CARABINIERI SEZ. ATLETICA,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara101.html
7.87,CORDIOLI Daphne,JF,2006,VR761 ATL. INSIEME VERONA,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara101.html
7.91,CHIAROTTO Marta,SF,2000,PD140 ASSINDUSTRIA SPORT,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara101.html
7.93,PROVENZI Rebecca,PF,2002,BG045 ATL. PIANURA BERGAMASCA,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara101.html
7.59,GUIZZON Martina,PF,2002,VI614 GRUPPO ATLETICO BASSANO 1948,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara101.html
