Prestazione,Atleta,Cat.,Anno,Società,Disciplina,Gara
24.51,PACCONE Vincenzo,JM,2005.0,CE033 ASD ARCA ATL.AVERSA A.AVERSANO,200m,https://www.fidal.it/risultati/2024/REG34128/Gara004.htm
24.51,PANCRAZZI Alessio,SM,1998.0,FI009 PROSPORT ATL. FIRENZE,200m,https://www.fidal.it/risultati/2024/REG34029/Gara104.htm
24.51,RICCI Ginevra,PF,2002.0,RM052 C.S. ESERCITO,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
24.51,MURAKU Davide,PM,2004.0,CN020 A.S.D. ATLETICA ROATA CHIUSANI,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.51,PARO Andrea,AM,2007.0,TV406 ATL-ETICA SAN VENDEMIANO,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.52,CICCOTOSTO Francesco,AM,2007.0,CH172 POLISPORTIVA TETHYS CHIETI,200m,https://www.fidal.it/risultati/2024/REG33818/Risultati/Gara004.html
24.52,GUGLIELMELLI Jacques lu,JM,2006.0,RM074 RIFONDAZIONE PODISTICA,200m,https://www.fidal.it/risultati/2024/REG33818/Risultati/Gara004.html
24.52,ROMIO Giorgio,AM,2007.0,RM367 A.S.D. P. ASTRA ATLETICA,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara004.html
24.53,ZANELLI Flavio,AM,2007.0,RM367 A.S.D. P. ASTRA ATLETICA,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara004.html
24.53,SPUNTARELLI Riccardo,AM,2008.0,RM057 FIAMME GIALLE G. SIMONI,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
24.55,BUSNARDO Oscar,JM,2005.0,VI686 ATLETICA PEDEMONTANA VENETA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.55,COCCATO Elia,AM,2007.0,PD143 C.U.S. PADOVA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.55,CANDALIA Alessandro,AM,2007.0,PU001 ATLETICA FANO TECHFEM,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara004.html
24.56,MAGNO Gabriele,AM,2007.0,PD140 ASSINDUSTRIA SPORT,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.58,GREGUCCI Giorgio,AM,2008.0,TA413 ASD. ATL. L'AMICO-CRAS TARANTO,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara004.html
24.59,DE FEIS Michele,JM,2006.0,NA529 ASD G.P. BUDOKAN CLUB PORTICI,200m,https://www.fidal.it/risultati/2024/REG34128/Gara004.htm
24.59,PASQUA Tommaso,SM,1995.0,PU001 ATLETICA FANO TECHFEM,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara004.html
24.59,EL OMARI Mohammed amin,JM,2006.0,TE138 ASD ATLETICA GRAN SASSO TERAMO,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara004.html
24.6,CAPPELLA Paolo,PM,2002.0,CH172 POLISPORTIVA TETHYS CHIETI,200m,https://www.fidal.it/risultati/2024/REG33818/Risultati/Gara004.html
24.61,ZAFFINI Piero,PM,2002.0,PU027 PESARO ATHLETIC FIELD,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
24.61,CASARIN Giacomo,PM,2003.0,TV354 TREVISATLETICA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.61,PALMIERI Christian,PM,2003.0,FI018 TOSCANA ATLETICA JOLLY,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara004.html
24.63,MARCOLIN Francesco,AM,2007.0,PD141 ATLETICA VIS ABANO,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.63,MARCOTRIGIANO Giuseppe,AM,2008.0,LT260 ASD NISSOLINO INTESATLETICA,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara004.html
24.64,MANINI Nicolo',PM,2004.0,BS179 ATLETICA LONATO,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.64,CALCAGNI Michele,JM,2005.0,MC004 ATL. AVIS MACERATA,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara004.html
24.65,ZUECH Simon,AM,2007.0,BZ011 ASV S.V. LANA - RAIKA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.66,CIOLA Francesco,AM,2007.0,TN131 LAGARINA CRUS TEAM,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.67,ROSETTI Mattia,AM,2007.0,RA095 ATLETICA RAVENNA,200m,https://www.fidal.it/risultati/2024/REG33818/Risultati/Gara004.html
24.68,GASPARELLI Alessandra,PF,2004.0,SM278 OLIMPUS SAN MARINO ATLETICA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara104.html
24.68,SEBER Pietro,JM,2005.0,TN109 U.S. QUERCIA DAO CONAD,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.7,CAMPOREALE Ignazio mari,AM,2007.0,BA091 ADEN EXPRIVIA DAI OPTICAL MOLF,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara004.html
24.7,DE LUCIA Jacopo,AM,2008.0,CE033 ASD ARCA ATL.AVERSA A.AVERSANO,200m,https://www.fidal.it/risultati/2024/REG34128/Gara004.htm
24.71,LAURETANI Fabrizio,SM45,1979.0,PG089 A.S.D EDUCARE CON IL MOVIMENTO,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara004.html
24.71,FAVARO Mattia,AM,2008.0,VI613 ATLETICA SCHIO,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.71,GRAPPIGLIA Riccardo,AM,2008.0,PD131 G.S. FIAMME ORO PADOVA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.71,PANNACCI Wickasitha,PM,2004.0,LI035 ATL.LIBERTAS UNICUSANO LIVORNO,200m,https://www.fidal.it/risultati/2024/REG34029/Gara104.htm
24.71,CONGIU Andrea,AM,2007.0,FI002 ATLETICA FIRENZE MARATHON S.S.,200m,https://www.fidal.it/risultati/2024/REG34029/Gara104.htm
24.72,GAFFO Valentino,SM,2001.0,TV398 A.S.D. TEAM TREVISO,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.72,MARCHESINI Stefano,JM,2005.0,VR761 ATL. INSIEME VERONA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.72,COSTARELLI Gianluca,JM,2005.0,AL028 ACQUIRUNNERS,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.73,GUAITOLI Alessandro,JM,2005.0,BO007 ASD VIRTUS SEZ. ATL. EMILSIDER,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara004.html
24.73,BRIZI Dario,AM,2007.0,RM068 TIRRENO ATLETICA CIVITAVECCHIA,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara004.html
24.74,SANZIO Andrea,PM,2004.0,BO007 ASD VIRTUS SEZ. ATL. EMILSIDER,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara004.html
24.74,SERPE Emiliano,JM,2005.0,VE464 ATL.AUDACE NOALE,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.74,MATTEUCCI Francesco mar,JM,2005.0,FM050 TEAM ATLETICA MARCHE,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
24.75,TIBERI Federico,JM,2006.0,RMXX3 ATL. ROMA AQUACETOSA,200m,https://www.fidal.it/risultati/2024/REG34144/Risultati/Gara204.html
24.75,RICCI Gabriele,PM,2004.0,BO014 ATL. IMOLA SACMI AVIS,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
24.75,ARDUINI Luca,SM,2000.0,RE105 G.S.SELF ATL. MONTANARI GRUZZA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.75,SIBILLANO Alessandro,AM,2007.0,RM186 ATLETICA FIANO ROMANO,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara004.html
24.76,ARIANO Lorenzo,AM,2007.0,CN008 A.S.D. ATLETICA ALBA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.76,INFANTE Simone pio,AM,2007.0,FG202 U.S. FOGGIA ATL. LEGGERA,200m,https://www.fidal.it/risultati/2024/REG33818/Risultati/Gara004.html
24.77,FOGAR Francesco,AM,2008.0,PD141 ATLETICA VIS ABANO,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.77,COCCHI Simone,SM,2001.0,PG022 G.S.FILIPPIDE,200m,https://www.fidal.it/risultati/2024/REG33818/Risultati/Gara004.html
24.77,CHIOCCIA Mattia,AM,2008.0,RM367 A.S.D. P. ASTRA ATLETICA,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara004.html
24.77,REMEDIA Davide,JM,2006.0,MC004 ATL. AVIS MACERATA,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
24.78,RAI Luca,SM,2000.0,TS044 TRIESTE ATLETICA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.81,LOMBARDI Pietro,JM,2005.0,AN010 S.E.F. STAMURA ANCONA A.S.D.,200m,https://www.fidal.it/risultati/2024/REG33818/Risultati/Gara004.html
24.83,SAVELLI Alessandro,JM,2006.0,NA965 RUNNING CLUB NAPOLI,200m,https://www.fidal.it/risultati/2024/REG34128/Gara004.htm
24.83,SCUOTTO Marco,JM,2006.0,RM046 ASD ACSI ATLETICA CAMPIDOGLIO,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara004.html
24.84,STORNAIUOLO Francesco,SM,2001.0,LT260 ASD NISSOLINO INTESATLETICA,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara004.html
24.85,NJIE Modou lamin,PM,2003.0,RM074 RIFONDAZIONE PODISTICA,200m,https://www.fidal.it/risultati/2024/REG33818/Risultati/Gara004.html
24.85,DE ROSSI Federico,SM,1999.0,RM232 ASD ROMATLETICA,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara004.html
24.85,BOCHDANOVITS DE KAVNA G,AM,2007.0,TS044 TRIESTE ATLETICA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.85,FILONZI Thomas,AM,2007.0,AN049 ASD SPACE RUNNING,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara004.html
24.86,ZORDAN Pierre,JM,2006.0,LT260 ASD NISSOLINO INTESATLETICA,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara004.html
24.87,FRIVOLI Nicolo',JM,2006.0,VI626 ATL.VICENTINA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.87,STELLUTI Davidh,SM,1995.0,AN002 A.ATL. FABRIANO,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
24.87,TISO Alessandro,AM,2007.0,PD141 ATLETICA VIS ABANO,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.87,CAPASSO Lavinia,JF,2006.0,RI223 ATL.STUD. RIETI ANDREA MILARDI,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara104.html
24.87,LANZILOTTI Riccardo,JM,2005.0,BO014 ATL. IMOLA SACMI AVIS,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara004.html
24.88,PUORRO Francesco antoni,JM,2006.0,RM196 A.S.D. ATL. VILLA GUGLIELMI,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara004.html
24.88,ROMAGNOLI Giole,AM,2007.0,RS048 TOP RUNNERS CASTELLI ROMANI,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara004.html
24.88,LEA Beniamino,AM,2007.0,PD137 C.A.S.A. ATLETICA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.9,SCAPIN Daniele,SM,1999.0,PD146 ATLETICA LIB. S.A.N.P.,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.9,GENTILE Daniele,JM,2006.0,RC366 ATLETICA BARBAS,200m,https://www.fidal.it/risultati/2024/REG34128/Gara004.htm
24.9,SANTONI Giovanni paolo,AM,2007.0,PG003 A.S.ATHLON BASTIA,200m,https://www.fidal.it/risultati/2024/REG33818/Risultati/Gara004.html
24.91,CAPATO Christian,JM,2005.0,PD143 C.U.S. PADOVA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.91,PERACCA Zeno,JM,2006.0,CO037 POLISPORTIVA COLVERDE,200m,https://www.fidal.it/risultati/2024/REG33597/Gara004.htm
24.91,BONVINO Stefano,AM,2007.0,RM046 ASD ACSI ATLETICA CAMPIDOGLIO,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara004.html
24.92,GALASSO Giacomo,AM,2008.0,RM362 A.S.D. ATLETICA TOR TRE TESTE,200m,https://www.fidal.it/risultati/2024/REG33818/Risultati/Gara004.html
24.92,BETTUCCI Mattia,JM,2005.0,MC004 ATL. AVIS MACERATA,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara004.html
24.93,MORTALI Pietro,AM,2008.0,PR068 C.U.S. PARMA,200m,https://www.fidal.it/risultati/2024/REG33597/Gara004.htm
24.93,VACCARI Valentina,JF,2006.0,BG003 ATL. BERGAMO 1959 ORIOCENTER,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara104.html
24.94,ZANELLA Andrea,JM,2006.0,TN109 U.S. QUERCIA DAO CONAD,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.94,MARCELLINI Nicola,SM,1997.0,AN002 A.ATL. FABRIANO,200m,https://www.fidal.it/risultati/2024/REG33818/Risultati/Gara004.html
24.94,GIUBILEI Jordi,AM,2007.0,VR761 ATL. INSIEME VERONA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.95,POMPEI Davide,AM,2008.0,TV354 TREVISATLETICA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.95,ILLIS Davide,AM,2008.0,TV409 VITTORIO ATLETICA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.95,SPIRINO David,AM,2008.0,FI002 ATLETICA FIRENZE MARATHON S.S.,200m,https://www.fidal.it/risultati/2024/REG34029/Gara104.htm
24.95,PILO Lorenzo,SM,2001.0,TV354 TREVISATLETICA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.96,CHINELLATO Tommaso,SM,2000.0,VE473 ATLETICA RIVIERA DEL BRENTA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.97,MARCHETTI Alessandro,AM,2007.0,RN037 G.S. ATLETICA 75 CATTOLICA,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
24.98,MAZZINI Federico,AM,2008.0,PR436 CIRCOLO MINERVA ASD,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
24.98,SPILLER Samuele,AM,2007.0,VR761 ATL. INSIEME VERONA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.99,CAPONE Alessandro,AM,2008.0,BS319 ATL. RODENGO SAIANO MICO,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
24.99,DOSCHI Giampaolo,SM45,1979.0,RM404 A.O.C. TEAM - ASD,200m,https://www.fidal.it/risultati/2024/REG33818/Risultati/Gara004.html
25.0,VALENTINI Francesco,AM,2008.0,FM050 TEAM ATLETICA MARCHE,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara004.html
25.0,AIGHIMIEN Miracle,AM,2008.0,RO313 DISCOBOLO ATLETICA ROVIGO ASD,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.01,COCCO Simone shuva,AM,2007.0,RM362 A.S.D. ATLETICA TOR TRE TESTE,200m,https://www.fidal.it/risultati/2024/REG33818/Risultati/Gara004.html
25.02,DINARDO Riccardo,JM,2006.0,BA754 G.S. AVIS BARLETTA A.S.D.,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
25.02,PITZALIS Andrea,AM,2008.0,CA129 ASD SULCIS ATLETICA CARBONIA,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
25.02,MANFREDI Nicola,AM,2008.0,BG003 ATL. BERGAMO 1959 ORIOCENTER,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
25.03,PERAZZANI Alessandro,JM,2006.0,VR775 ATLETICA BOVOLONE,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.03,GUASTALLA Alessandro,AM,2008.0,RE128 ATL. REGGIO ASD,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
25.03,SCHIAVO Alberto,AM,2008.0,PD141 ATLETICA VIS ABANO,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.03,GRASSI Giovanni,JM,2005.0,SP042 A.S. ATLETICA SARZANA,200m,https://www.fidal.it/risultati/2024/REG34025/Gara104.htm
25.04,COLLINI Alessio,AM,2008.0,AP034 COLLECTION ATLETICA SAMBENEDET,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
25.04,FANELLI Federico,JM,2005.0,RM071 A.S.D. KRONOS ROMA,200m,https://www.fidal.it/risultati/2024/REG33818/Risultati/Gara004.html
25.05,MAGGIO Leonardi,PM,2004.0,MO590 ASD ESERCITO ACCADEMIAMILITARE,200m,https://www.fidal.it/risultati/2024/REG33597/Gara004.htm
25.05,LA SALA Matteo,AM,2008.0,RM218 ESERCITO SPORT & GIOVANI,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara004.html
25.06,VAROTTO Leonardo,AM,2008.0,PD143 C.U.S. PADOVA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
25.06,BEDESCHI Sofia,JF,2006.0,FC038 EDERA ATL. FORLI,200m,https://www.fidal.it/risultati/2024/REG33818/Risultati/Gara104.html
25.07,FOLEY Leonardo,AM,2007.0,TV409 VITTORIO ATLETICA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
25.07,DE CARLI Max,JM,2005.0,BZ018 SAF BOLZANO 1953,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.08,SERAFINI Alex,SM35,1988.0,RN471 ATLETICA SANTAMONICA MISANO,200m,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara004.html
25.09,PARINI Matteo,AM,2007.0,VA550 ATL. GAVIRATE,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
25.09,PASQUALETTO Alessio,SM35,1988.0,TV354 TREVISATLETICA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.1,ALBERTI Samuele,JM,2006.0,CB005 GRUPPO SPORTIVO VIRTUS,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara004.html
25.1,PRIADKO Kristina,SF,2001.0,CO744 A.G. COMENSE S.S.D. A R.L.UKR UKRAINE,200m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara104.html
25.1,ZARA Giacomo,AM,2008.0,TV354 TREVISATLETICA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.1,PINATO Edoardo,AM,2008.0,AL006 A.S.D. ACCADEMIATLETICA,200m,https://www.fidal.it/risultati/2024/REG33597/Gara004.htm
25.1,GAGLIARDI Ludovico,PM,2004.0,RM367 A.S.D. P. ASTRA ATLETICA,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara004.html
25.11,TOCU Riccardo,AM,2007.0,RE105 G.S.SELF ATL. MONTANARI GRUZZA,200m,https://www.fidal.it/risultati/2024/REG33597/Gara004.htm
25.11,SOZIO Giulio,AM,2008.0,AP034 COLLECTION ATLETICA SAMBENEDET,200m,https://www.fidal.it/risultati/2024/REG33818/Risultati/Gara004.html
25.12,PALLONE Alessio,AM,2008.0,VA550 ATL. GAVIRATE,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
25.12,CANOVI Viola,AF,2008.0,RE106 CALCESTRUZZI CORRADINI EXCELS.,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
25.13,VERNETTI Alessandro,PM,2003.0,BS199 ATL. VALLECAMONICA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.14,GIRARDI Erik,AM,2008.0,PI081 ATLETICA CASCINA,200m,https://www.fidal.it/risultati/2024/REG34029/Gara104.htm
25.14,VARACALLI Riccardo,AM,2008.0,TV352 ATLETICA SAN BIAGIO,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.14,PERINCIOLO Jacopo,AM,2007.0,AL006 A.S.D. ACCADEMIATLETICA,200m,https://www.fidal.it/risultati/2024/REG33597/Gara004.htm
25.14,ANDREAZZOLI Mattia,PM,2004.0,LU100 A.S. ATLETICA VIRTUS LUCCA,200m,https://www.fidal.it/risultati/2024/REG34025/Gara104.htm
25.15,ROSATO Leonardo,AM,2007.0,RS521 ASD NISSOLINO ATL. VELLETRI,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara004.html
25.15,NICOSIA Samuele,SM,1999.0,RE105 G.S.SELF ATL. MONTANARI GRUZZA,200m,https://www.fidal.it/risultati/2024/REG33818/Risultati/Gara004.html
25.15,MENAGUALE Paolo,JM,2006.0,FI002 ATLETICA FIRENZE MARATHON S.S.,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara004.html
25.16,COLONNA Giulia,JF,2005.0,RM363 SSD NISSOLINO SPORT SRL ASU,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
25.16,RAGANINI Nicolo' maria,AM,2007.0,MC042 A.S.D. ATLETICA AMA CIVITANOVA,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara004.html
25.16,SPURIO Simone,JM,2006.0,RM068 TIRRENO ATLETICA CIVITAVECCHIA,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara004.html
25.18,BENIGNI Davide,JM,2006.0,AP005 ASA ASCOLI PICENO,200m,https://www.fidal.it/risultati/2024/REG33818/Risultati/Gara004.html
25.18,LATINI Aurora,JF,2005.0,RM131 A.S.D. ACSI ITALIA ATLETICA,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
25.18,CARATTONI Marcello,SM45,1976.0,SM278 OLIMPUS SAN MARINO ATLETICA,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
25.18,SALLER Eros,SM,2000.0,BZ018 SAF BOLZANO 1953,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.19,TIBERIA Gabriele,PM,2004.0,FRXX3 AICS FROSINONE,200m,https://www.fidal.it/risultati/2024/REG34144/Risultati/Gara004.html
25.19,AMADIO Federico,AM,2007.0,VI626 ATL.VICENTINA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.2,LORUSSO Francesco paolo,SM45,1979.0,CB061 ATHLETIC CLUB TERMOLI ASD,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara004.html
25.21,CAPASSO Virginia,JF,2006.0,RI223 ATL.STUD. RIETI ANDREA MILARDI,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
25.22,SULIMAN Ebaa,AM,2007.0,RM367 A.S.D. P. ASTRA ATLETICA,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara004.html
25.22,GIAROLA Edoardo,AM,2008.0,PD131 G.S. FIAMME ORO PADOVA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
25.23,FORNASIER Antonio,AM,2008.0,TV349 U.S.ATL.QUINTO-MASTELLA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.23,CASTELLINI Stefano,SM50,1972.0,VE473 ATLETICA RIVIERA DEL BRENTA,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
25.23,CANUZZI Giuseppe,SM35,1986.0,GR065 ATLETICA GROSSETO BANCA TEMA,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara004.html
25.25,SIGNORINI Giulia,AF,2007.0,VI626 ATL.VICENTINA,200m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara104.html
25.25,MARINI Leonardo,SM55,1968.0,PO149 ASD ATLETICA PRATO,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara204.html
25.25,CIAMPINI Leonardo,AM,2008.0,CH183 A.S.D. UNIONE ATLETICA ABRUZZO,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara004.html
25.26,BORIANI Benedetta,SF,2001.0,AN010 S.E.F. STAMURA ANCONA A.S.D.,200m,https://www.fidal.it/risultati/2024/REG33658/Risultati/Gara104.html
25.27,BORTOLAMI Filippo,PM,2004.0,PD146 ATLETICA LIB. S.A.N.P.,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.28,MARCHIORO Samuel david,AM,2008.0,PD146 ATLETICA LIB. S.A.N.P.,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.28,ALINOVI Emanuele,JM,2006.0,PR068 C.U.S. PARMA,200m,https://www.fidal.it/risultati/2024/REG33597/Gara004.htm
25.28,CONTINI Lorenzo,AM,2008.0,AN007 ATL. CHIARAVALLE,200m,https://www.fidal.it/risultati/2024/REG33818/Risultati/Gara004.html
25.28,CAMBIOLO Elena,JF,2006.0,VR846 ATL. SAN BONIFACIO-VALDALPONE,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara104.html
25.29,CAPOFERRI Giovanni,AM,2008.0,AP034 COLLECTION ATLETICA SAMBENEDET,200m,https://www.fidal.it/risultati/2024/REG33818/Risultati/Gara004.html
25.29,FRIGALI Matteo,AM,2008.0,VR762 ATL. VR ASD PINDEMONTE,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.3,BARRERA Giuseppe,SM45,1979.0,PA749 ASD SICILIA RUNNING TEAM,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.3,NICHELE Gabriele,AM,2008.0,VI626 ATL.VICENTINA,200m,https://www.fidal.it/risultati/2024/REG33841/Risultati/Gara203.html
25.3,ZIRIZZOTTI Gioele,PM,2004.0,FRXX3 AICS FROSINONE,200m,https://www.fidal.it/risultati/2024/REG34144/Risultati/Gara004.html
25.3,LENTINI Francesco,AM,2008.0,RM232 ASD ROMATLETICA,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara004.html
25.31,BORGHI Davide,JM,2005.0,RE105 G.S.SELF ATL. MONTANARI GRUZZA,200m,https://www.fidal.it/risultati/2024/REG33818/Risultati/Gara004.html
25.31,RANNO Daniele,JM,2006.0,PD140 ASSINDUSTRIA SPORT,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
25.31,GABELLA Alessio,AM,2007.0,RM068 TIRRENO ATLETICA CIVITAVECCHIA,200m,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara004.html
25.32,GUZZON Tommaso,AM,2007.0,TN101 ATLETICA TRENTO,200m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
